"Week","Date","Fuel","Variable","Value","Unit","Status"
"2006w14",2006-04-07,"Regular Petrol","Importer margin trend",14.5248576767121,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","Importer cost",85.38471429,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","Price excluding tax",95.53811111,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","GST",17.98888889,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","Taxes",48.373,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","Board price",161.9,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","Adjusted retail price",161.9,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","Importer margin",10.15339682,"NZD c/L","Final"
"2006w14",2006-04-07,"Premium Petrol 95R","Importer margin trend",12.0108614524967,"NZD c/L","Final"
"2006w15",2006-04-14,"NA","Dubai crude price",62.65,"USD/bbl","Final"
"2006w15",2006-04-14,"NA","Dubai crude price",102.16,"NZD/bbl","Final"
"2006w15",2006-04-14,"NA","Exchange rate",0.613,"USD/NZD","Final"
"2006w15",2006-04-14,"Diesel","Importer cost",92.5,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","Price excluding tax",106.6,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","ETS",0,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","GST",13.4,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","Taxes",0.299999999999999,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","Board price",120.3,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","Adjusted retail price",120.3,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","Importer margin",16.9,"NZD c/L","Final"
"2006w15",2006-04-14,"Diesel","Importer margin trend",15.0012415490338,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","Importer cost",83.4,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","Price excluding tax",93.3,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","GST",17.7,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","Taxes",48.4,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","Board price",159.3,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","Adjusted retail price",159.3,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","Importer margin",14.1,"NZD c/L","Final"
"2006w15",2006-04-14,"Regular Petrol","Importer margin trend",14.5679771887465,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","Importer cost",90.40464286,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","Price excluding tax",100.8714444,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","GST",18.65555556,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","Taxes",48.373,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","Board price",167.9,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","Adjusted retail price",167.9,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","Importer margin",10.46680158,"NZD c/L","Final"
"2006w15",2006-04-14,"Premium Petrol 95R","Importer margin trend",12.027123285464,"NZD c/L","Final"
"2006w16",2006-04-21,"NA","Dubai crude price",65.75,"USD/bbl","Final"
"2006w16",2006-04-21,"NA","Dubai crude price",104.64,"NZD/bbl","Final"
"2006w16",2006-04-21,"NA","Exchange rate",0.628,"USD/NZD","Final"
"2006w16",2006-04-21,"Diesel","Importer cost",97,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","Price excluding tax",108.9,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","ETS",0,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","GST",13.7,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","Taxes",0.300000000000001,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","Board price",122.9,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","Adjusted retail price",122.9,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","Importer margin",16.4,"NZD c/L","Final"
"2006w16",2006-04-21,"Diesel","Importer margin trend",15.0064561990396,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","Importer cost",86.7,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","Price excluding tax",97.8,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","GST",18.3,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","Taxes",48.3,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","Board price",164.5,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","Adjusted retail price",164.5,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","Importer margin",14.5,"NZD c/L","Final"
"2006w16",2006-04-21,"Regular Petrol","Importer margin trend",14.611096700781,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","Importer cost",93.88542857,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","Price excluding tax",104.427,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","GST",19.1,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","Taxes",48.373,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","Board price",171.9,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","Adjusted retail price",171.9,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","Importer margin",10.54157143,"NZD c/L","Final"
"2006w16",2006-04-21,"Premium Petrol 95R","Importer margin trend",12.0433851184313,"NZD c/L","Final"
"2006w17",2006-04-28,"NA","Dubai crude price",66.49,"USD/bbl","Final"
"2006w17",2006-04-28,"NA","Dubai crude price",105.35,"NZD/bbl","Final"
"2006w17",2006-04-28,"NA","Exchange rate",0.631,"USD/NZD","Final"
"2006w17",2006-04-28,"Diesel","Importer cost",100.2,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","Price excluding tax",110.2,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","ETS",0,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","GST",13.8,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","Taxes",0.399999999999999,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","Board price",124.3,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","Adjusted retail price",124.3,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","Importer margin",13.2,"NZD c/L","Final"
"2006w17",2006-04-28,"Diesel","Importer margin trend",15.0292224045034,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","Importer cost",87.3,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","Price excluding tax",101.6,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","GST",18.8,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","Taxes",48.3,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","Board price",168.8,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","Adjusted retail price",168.8,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","Importer margin",15,"NZD c/L","Final"
"2006w17",2006-04-28,"Regular Petrol","Importer margin trend",14.612043548218,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","Importer cost",96.71471429,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","Price excluding tax",107.9825556,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","GST",19.54444444,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","Taxes",48.373,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","Board price",175.9,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","Adjusted retail price",175.9,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","Importer margin",11.26784127,"NZD c/L","Final"
"2006w17",2006-04-28,"Premium Petrol 95R","Importer margin trend",12.0336302137857,"NZD c/L","Final"
"2006w18",2006-05-05,"NA","Dubai crude price",66.81,"USD/bbl","Final"
"2006w18",2006-05-05,"NA","Dubai crude price",104.65,"NZD/bbl","Final"
"2006w18",2006-05-05,"NA","Exchange rate",0.638,"USD/NZD","Final"
"2006w18",2006-05-05,"Diesel","Importer cost",101.1,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","Price excluding tax",113.3,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","ETS",0,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","GST",14.2,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","Taxes",0.4,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","Board price",127.9,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","Adjusted retail price",127.9,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","Importer margin",13.2,"NZD c/L","Final"
"2006w18",2006-05-05,"Diesel","Importer margin trend",15.0519886099673,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","Importer cost",92,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","Price excluding tax",103.5,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","GST",19,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","Taxes",48.4,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","Board price",170.9,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","Adjusted retail price",170.9,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","Importer margin",16.2,"NZD c/L","Final"
"2006w18",2006-05-05,"Regular Petrol","Importer margin trend",14.612990395655,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","Importer cost",97.92142857,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","Price excluding tax",107.9825556,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","GST",19.54444444,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","Taxes",48.373,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","Board price",175.9,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","Adjusted retail price",175.9,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","Importer margin",10.06112699,"NZD c/L","Final"
"2006w18",2006-05-05,"Premium Petrol 95R","Importer margin trend",12.0238753091401,"NZD c/L","Final"
"2006w19",2006-05-12,"NA","Dubai crude price",65.78,"USD/bbl","Final"
"2006w19",2006-05-12,"NA","Dubai crude price",104.03,"NZD/bbl","Final"
"2006w19",2006-05-12,"NA","Exchange rate",0.632,"USD/NZD","Final"
"2006w19",2006-05-12,"Diesel","Importer cost",101.7,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","Price excluding tax",113.3,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","ETS",0,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","GST",14.2,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","Taxes",0.4,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","Board price",127.9,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","Adjusted retail price",127.9,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","Importer margin",12.3,"NZD c/L","Final"
"2006w19",2006-05-12,"Diesel","Importer margin trend",15.0747548154311,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","Importer cost",92.5,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","Price excluding tax",103.5,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","GST",19,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","Taxes",48.4,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","Board price",170.9,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","Adjusted retail price",170.9,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","Importer margin",11.6,"NZD c/L","Final"
"2006w19",2006-05-12,"Regular Petrol","Importer margin trend",14.613937243092,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","Importer cost",99.86471429,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","Price excluding tax",107.9825556,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","GST",19.54444444,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","Taxes",48.373,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","Board price",175.9,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","Adjusted retail price",175.9,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","Importer margin",8.117841266,"NZD c/L","Final"
"2006w19",2006-05-12,"Premium Petrol 95R","Importer margin trend",12.0141204044944,"NZD c/L","Final"
"2006w20",2006-05-19,"NA","Dubai crude price",63.65,"USD/bbl","Final"
"2006w20",2006-05-19,"NA","Dubai crude price",102.09,"NZD/bbl","Final"
"2006w20",2006-05-19,"NA","Exchange rate",0.623,"USD/NZD","Final"
"2006w20",2006-05-19,"Diesel","Importer cost",101.2,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","Price excluding tax",113.3,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","ETS",0,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","GST",14.2,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","Taxes",0.4,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","Board price",127.9,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","Adjusted retail price",127.9,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","Importer margin",11.6,"NZD c/L","Final"
"2006w20",2006-05-19,"Diesel","Importer margin trend",15.097521020895,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","Importer cost",93.9,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","Price excluding tax",103.5,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","GST",19,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","Taxes",48.4,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","Board price",170.9,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","Adjusted retail price",170.9,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","Importer margin",11,"NZD c/L","Final"
"2006w20",2006-05-19,"Regular Petrol","Importer margin trend",14.614884090529,"NZD c/L","Final"
"2006w20",2006-05-19,"Premium Petrol 95R","Importer cost",100.8471429,"NZD c/L","Final"
"2006w20",2006-05-19,"Premium Petrol 95R","Price excluding tax",107.9825556,"NZD c/L","Final"
"2006w20",2006-05-19,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w20",2006-05-19,"Premium Petrol 95R","GST",19.54444444,"NZD c/L","Final"
"2006w20",2006-05-19,"Premium Petrol 95R","Taxes",48.373,"NZD c/L","Final"
"2006w20",2006-05-19,"Premium Petrol 95R","Board price",175.9,"NZD c/L","Final"
