Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEQ.SG02RSC14P30A06E,2010.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2010.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2010.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2011.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2011.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2011.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2011.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2012.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2012.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2012.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2012.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2013.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2013.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2013.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2013.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2014.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2014.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2014.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2014.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2015.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2015.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2015.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2015.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2016.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2016.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2016.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2016.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2017.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2017.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2017.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2017.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2018.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2018.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2018.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2018.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2019.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2019.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2019.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2019.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2020.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2020.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2020.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2020.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2021.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2021.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2021.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2021.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2022.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2022.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2022.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2022.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2023.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2023.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2023.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2023.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2024.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2024.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2024.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2024.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2025.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2025.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A06E,2025.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Health,Households,,
SNEQ.SG02RSC14P30A07E,1987.06,1873,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1987.09,1938,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1987.12,1913,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1988.03,1873,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1988.06,1924,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1988.09,2031,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1988.12,2111,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1989.03,2221,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1989.06,2266,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1989.09,2144,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1989.12,2128,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1990.03,2157,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1990.06,2137,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1990.09,2100,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1990.12,2157,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1991.03,1955,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1991.06,1916,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1991.09,1983,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1991.12,1874,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1992.03,1830,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1992.06,1820,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1992.09,1804,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1992.12,1824,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1993.03,1790,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1993.06,1761,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1993.09,1774,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1993.12,1874,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1994.03,2044,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1994.06,2026,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1994.09,2088,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1994.12,2127,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1995.03,2198,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1995.06,2215,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1995.09,2282,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1995.12,2363,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1996.03,2498,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1996.06,2551,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1996.09,2605,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1996.12,2582,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1997.03,2519,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1997.06,2494,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1997.09,2431,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1997.12,2404,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1998.03,2439,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1998.06,2473,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1998.09,2481,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1998.12,2610,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1999.03,2607,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1999.06,2660,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1999.09,2669,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,1999.12,2580,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,2000.03,2540,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,2000.06,2601,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,2000.09,2525,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,2000.12,2477,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,2001.03,2498,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,2001.06,2595,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
SNEQ.SG02RSC14P30A07E,2001.09,2663,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain Volume, Seasonally Adjusted, Household FCE by item",Final Consumption Expenditure,Transport,Households,,
