election_year,party_vote,lr_self,lr_national,lr_labour,econ_state,age,female,ethnicity_euro,ethnicity_maori,prev_vote,income_bracket,econ_change,education,party_like_lab,party_like_nat,party_like_grn,party_like_nzf,party_like_act,lr_green,vote_national,age_group,education_label
2011,,,,,,43.0,0.0,,True,,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,30-44,Post-school
2011,Labour,8.0,0.0,10.0,,49.0,1.0,,True,Labour,4.0,5.0,1.0,10.0,0.0,6.0,6.0,0.0,5.0,0.0,45-59,School
2011,Labour,,,,,49.0,1.0,,True,Labour,1.0,4.0,0.0,5.0,2.0,,5.0,,,0.0,45-59,No qualification
2011,,5.0,5.0,5.0,,,,,True,Labour,,4.0,1.0,,5.0,5.0,10.0,5.0,5.0,,,School
2011,NZ First,5.0,7.0,4.0,,79.0,0.0,,True,Labour,2.0,2.0,1.0,10.0,5.0,7.0,8.0,0.0,,,60+,School
2011,Maori,3.0,7.0,3.0,,56.0,0.0,,True,Green,5.0,5.0,3.0,4.0,5.0,7.0,3.0,2.0,3.0,,45-59,University
2011,,,,,,80.0,1.0,,True,NZ First,,4.0,0.0,,,,,,,,60+,No qualification
2011,Labour,5.0,7.0,3.0,,66.0,1.0,,True,Labour,1.0,5.0,1.0,9.0,4.0,9.0,5.0,0.0,4.0,0.0,60+,School
2011,Labour,3.0,8.0,3.0,,51.0,1.0,,True,,3.0,4.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0,45-59,University
2011,Maori,5.0,5.0,1.0,,33.0,1.0,,True,,3.0,4.0,3.0,2.0,5.0,,,,3.0,,30-44,University
2011,Maori,7.0,9.0,6.0,,51.0,0.0,,True,,5.0,3.0,1.0,6.0,7.0,8.0,4.0,5.0,5.0,,45-59,School
2011,Maori,,,,,54.0,0.0,,True,,,2.0,1.0,5.0,9.0,5.0,1.0,1.0,,,45-59,School
2011,Labour,,,,,80.0,0.0,,True,Labour,2.0,4.0,1.0,10.0,0.0,8.0,3.0,1.0,,0.0,60+,School
2011,Maori,,,,,45.0,1.0,,True,NZ First,,4.0,2.0,5.0,8.0,5.0,8.0,4.0,,,45-59,Post-school
2011,Maori,10.0,0.0,10.0,,65.0,1.0,,True,Labour,2.0,5.0,1.0,10.0,0.0,7.0,7.0,4.0,4.0,,60+,School
2011,,5.0,,0.0,,71.0,0.0,,True,Labour,,5.0,1.0,10.0,0.0,8.0,10.0,0.0,,,60+,School
2011,,10.0,0.0,3.0,,63.0,1.0,,True,,1.0,3.0,2.0,2.0,0.0,10.0,9.0,0.0,10.0,,60+,Post-school
2011,Labour,,,,,67.0,1.0,,True,Labour,,,1.0,5.0,5.0,5.0,5.0,4.0,,0.0,60+,School
2011,,4.0,9.0,1.0,,32.0,1.0,,True,,4.0,4.0,3.0,5.0,4.0,7.0,6.0,0.0,2.0,,30-44,University
2011,Green,4.0,6.0,3.0,,36.0,1.0,True,True,,7.0,3.0,3.0,5.0,5.0,7.0,0.0,0.0,2.0,,30-44,University
2011,Labour,2.0,10.0,0.0,,60.0,1.0,True,True,Labour,4.0,2.0,3.0,8.0,4.0,9.0,7.0,0.0,2.0,0.0,60+,University
2011,,,,,,30.0,1.0,True,True,,6.0,4.0,2.0,0.0,10.0,,,,,,30-44,Post-school
2011,NZ First,6.0,8.0,0.0,,,0.0,,True,NZ First,4.0,4.0,1.0,2.0,5.0,8.0,10.0,0.0,5.0,,,School
2011,,,,,,50.0,0.0,,True,Labour,2.0,3.0,1.0,4.0,0.0,4.0,4.0,0.0,,,45-59,School
2011,National,,,,,49.0,0.0,,True,National,4.0,4.0,1.0,5.0,8.0,8.0,0.0,0.0,,1.0,45-59,School
2011,,,2.0,5.0,,28.0,1.0,,True,,3.0,5.0,1.0,9.0,1.0,8.0,9.0,5.0,5.0,,18-29,School
2011,Maori,,,,,51.0,1.0,,True,,5.0,5.0,1.0,5.0,5.0,9.0,5.0,2.0,,,45-59,School
2011,Labour,,,,,35.0,1.0,True,True,Labour,6.0,5.0,3.0,6.0,4.0,7.0,5.0,0.0,,0.0,30-44,University
2011,Labour,8.0,4.0,8.0,,52.0,1.0,,True,Labour,3.0,3.0,1.0,10.0,5.0,5.0,5.0,2.0,5.0,0.0,45-59,School
2011,Labour,,,,,78.0,1.0,,True,Labour,,5.0,,10.0,0.0,9.0,8.0,10.0,,0.0,60+,
2011,Green,5.0,8.0,2.0,,40.0,1.0,True,True,National,6.0,4.0,3.0,5.0,3.0,7.0,2.0,2.0,3.0,,30-44,University
2011,Labour,,,,,45.0,1.0,,True,,5.0,4.0,1.0,8.0,2.0,10.0,,,,0.0,45-59,School
2011,National,8.0,9.0,4.0,,55.0,0.0,,True,National,4.0,4.0,0.0,5.0,10.0,5.0,4.0,4.0,5.0,1.0,45-59,No qualification
2011,,,,,,44.0,1.0,,True,,1.0,5.0,1.0,5.0,0.0,7.0,1.0,1.0,,,30-44,School
2011,,,,,,30.0,1.0,,True,,6.0,5.0,2.0,5.0,5.0,,10.0,0.0,,,30-44,Post-school
2011,Labour,3.0,10.0,0.0,,43.0,0.0,,True,Labour,2.0,3.0,3.0,7.0,3.0,4.0,6.0,1.0,2.0,0.0,30-44,University
2011,NZ First,2.0,4.0,3.0,,59.0,1.0,,True,Labour,1.0,5.0,1.0,5.0,2.0,5.0,9.0,2.0,2.0,,45-59,School
2011,NZ First,3.0,7.0,1.0,,34.0,1.0,,True,National,6.0,4.0,1.0,6.0,6.0,6.0,9.0,,3.0,,30-44,School
2011,Maori,2.0,5.0,5.0,,41.0,1.0,True,True,,7.0,4.0,3.0,4.0,4.0,9.0,4.0,0.0,1.0,,30-44,University
2011,,2.0,9.0,8.0,,45.0,0.0,,True,Green,4.0,4.0,3.0,2.0,2.0,9.0,0.0,0.0,2.0,,45-59,University
2011,,,2.0,7.0,,36.0,1.0,,True,,1.0,3.0,2.0,5.0,2.0,8.0,7.0,,6.0,,30-44,Post-school
2011,Labour,5.0,,,,72.0,1.0,,True,National,2.0,5.0,1.0,10.0,0.0,8.0,8.0,,0.0,0.0,60+,School
2011,Maori,,,,,79.0,1.0,True,True,,,,1.0,5.0,5.0,5.0,5.0,5.0,,,60+,School
2011,,,,,,42.0,0.0,,True,Labour,4.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,,,30-44,No qualification
2011,Labour,5.0,0.0,9.0,,58.0,0.0,,True,NZ First,1.0,5.0,0.0,8.0,0.0,8.0,10.0,0.0,,0.0,45-59,No qualification
2011,Labour,7.0,5.0,10.0,,53.0,0.0,,True,Labour,,4.0,,10.0,9.0,9.0,6.0,6.0,9.0,0.0,45-59,
2011,Labour,,,,,59.0,0.0,,True,Labour,5.0,4.0,1.0,8.0,5.0,8.0,7.0,5.0,,0.0,45-59,School
2011,NZ First,4.0,,,,62.0,0.0,,True,NZ First,5.0,5.0,1.0,8.0,2.0,8.0,10.0,0.0,,,60+,School
2011,Labour,5.0,0.0,4.0,,48.0,0.0,,True,Labour,3.0,5.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,45-59,School
2011,Green,2.0,6.0,4.0,,52.0,0.0,,True,,6.0,5.0,2.0,5.0,2.0,10.0,2.0,0.0,2.0,,45-59,Post-school
2011,Maori,5.0,10.0,3.0,,63.0,0.0,,True,Labour,,2.0,2.0,6.0,8.0,6.0,8.0,1.0,4.0,,60+,Post-school
2011,Labour,4.0,8.0,3.0,,41.0,0.0,,True,National,,5.0,1.0,7.0,5.0,5.0,5.0,1.0,3.0,0.0,30-44,School
2011,,7.0,1.0,7.0,,39.0,0.0,,True,,2.0,5.0,0.0,10.0,0.0,10.0,,,6.0,,30-44,No qualification
2011,,,,,,59.0,0.0,,True,Labour,3.0,4.0,1.0,7.0,6.0,5.0,3.0,3.0,,,45-59,School
2011,Labour,8.0,8.0,5.0,,72.0,0.0,,True,,3.0,4.0,2.0,6.0,3.0,8.0,6.0,1.0,4.0,0.0,60+,Post-school
2011,,5.0,,,,59.0,0.0,,True,,2.0,2.0,1.0,5.0,4.0,6.0,6.0,5.0,,,45-59,School
2011,National,,,,,,,True,True,,,3.0,1.0,0.0,10.0,5.0,8.0,4.0,,1.0,,School
2011,Labour,,,,,62.0,1.0,True,True,Labour,5.0,3.0,1.0,,,,,,,0.0,60+,School
2011,Labour,3.0,10.0,3.0,,20.0,1.0,True,True,,4.0,5.0,2.0,8.0,2.0,7.0,,,3.0,0.0,18-29,Post-school
2011,Labour,,,,,22.0,1.0,True,True,,,3.0,2.0,9.0,6.0,5.0,5.0,5.0,,0.0,18-29,Post-school
2011,Labour,,,,,22.0,1.0,,True,,3.0,,1.0,7.0,6.0,,,,,0.0,18-29,School
2011,Green,6.0,3.0,6.0,,21.0,0.0,True,True,Green,,4.0,2.0,5.0,3.0,5.0,5.0,,8.0,,18-29,Post-school
2011,,,,,,19.0,0.0,,True,,3.0,4.0,2.0,2.0,7.0,1.0,0.0,0.0,,,18-29,Post-school
2011,,,,,,23.0,1.0,,True,,2.0,5.0,2.0,8.0,0.0,8.0,,1.0,,,18-29,Post-school
2011,,1.0,8.0,1.0,,25.0,1.0,,True,National,3.0,4.0,2.0,9.0,7.0,7.0,5.0,5.0,2.0,,18-29,Post-school
2011,National,,,,,21.0,0.0,True,,National,,4.0,1.0,5.0,5.0,5.0,5.0,5.0,,1.0,18-29,School
2011,,,,,,24.0,1.0,True,True,,2.0,2.0,1.0,,,,,,,,18-29,School
2011,Labour,5.0,8.0,3.0,,21.0,1.0,,True,Labour,3.0,4.0,2.0,7.0,5.0,5.0,5.0,5.0,3.0,0.0,18-29,Post-school
2011,,10.0,0.0,0.0,,24.0,0.0,,,,1.0,5.0,,0.0,0.0,5.0,1.0,0.0,1.0,,18-29,
2011,Labour,10.0,0.0,10.0,,20.0,0.0,,True,,2.0,4.0,2.0,10.0,4.0,3.0,7.0,3.0,10.0,0.0,18-29,Post-school
2011,,5.0,5.0,5.0,,19.0,0.0,True,True,,,3.0,1.0,8.0,4.0,6.0,6.0,6.0,5.0,,18-29,School
2011,,,,,,21.0,0.0,True,True,,3.0,5.0,1.0,,,,,,,,18-29,School
2011,,10.0,0.0,5.0,,19.0,1.0,,,Green,2.0,4.0,2.0,10.0,0.0,10.0,10.0,0.0,6.0,,18-29,Post-school
2011,National,7.0,7.0,8.0,,25.0,1.0,,True,,,5.0,1.0,5.0,5.0,6.0,,2.0,5.0,1.0,18-29,School
2011,Labour,5.0,0.0,5.0,,23.0,1.0,,True,,,5.0,3.0,5.0,2.0,5.0,2.0,2.0,,0.0,18-29,University
2011,Labour,,,,,24.0,1.0,True,True,,,2.0,3.0,3.0,9.0,,,,,0.0,18-29,University
2011,Green,,,,,20.0,1.0,True,True,,7.0,3.0,2.0,3.0,7.0,7.0,,,,,18-29,Post-school
2011,Green,4.0,6.0,4.0,,18.0,1.0,True,True,,5.0,3.0,1.0,3.0,9.0,9.0,2.0,3.0,3.0,,18-29,School
2011,Labour,1.0,7.0,2.0,,21.0,0.0,True,True,Labour,4.0,2.0,1.0,8.0,0.0,8.0,5.0,0.0,3.0,0.0,18-29,School
2011,Labour,8.0,10.0,10.0,,19.0,1.0,,True,,1.0,5.0,1.0,10.0,3.0,7.0,5.0,,9.0,0.0,18-29,School
2011,Labour,,,,,25.0,1.0,,True,Labour,3.0,3.0,2.0,7.0,5.0,8.0,7.0,1.0,,0.0,18-29,Post-school
2011,Labour,,,,,26.0,1.0,,True,,7.0,5.0,3.0,8.0,0.0,8.0,6.0,0.0,,0.0,18-29,University
2011,,,,,,20.0,1.0,,True,,,,1.0,,,,,,,,18-29,School
2011,Labour,,,,,23.0,1.0,True,True,Labour,3.0,5.0,1.0,10.0,2.0,6.0,,,,0.0,18-29,School
2011,Green,4.0,6.0,4.0,,19.0,0.0,True,True,,,2.0,2.0,5.0,8.0,10.0,3.0,0.0,3.0,,18-29,Post-school
2011,,,,,,22.0,1.0,,True,,,2.0,2.0,9.0,0.0,8.0,,,,,18-29,Post-school
2011,National,6.0,6.0,3.0,,19.0,0.0,True,True,,7.0,3.0,1.0,5.0,10.0,6.0,1.0,5.0,2.0,1.0,18-29,School
2011,Labour,0.0,10.0,0.0,,24.0,0.0,,True,Labour,3.0,4.0,1.0,10.0,0.0,10.0,10.0,0.0,5.0,0.0,18-29,School
2011,Green,2.0,8.0,4.0,,22.0,0.0,True,True,Labour,2.0,5.0,2.0,8.0,4.0,10.0,,0.0,2.0,,18-29,Post-school
2011,,,3.0,7.0,,18.0,0.0,True,True,,4.0,4.0,1.0,6.0,6.0,2.0,2.0,2.0,0.0,,18-29,School
2011,National,7.0,10.0,0.0,,25.0,1.0,True,True,National,6.0,3.0,1.0,3.0,7.0,0.0,0.0,3.0,,1.0,18-29,School
2011,,5.0,5.0,5.0,,20.0,1.0,True,True,,1.0,4.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,,18-29,School
2011,Maori,5.0,6.0,4.0,,20.0,1.0,,True,,6.0,4.0,1.0,,,,,,3.0,,18-29,School
2011,,5.0,,,,23.0,1.0,,True,Green,3.0,,3.0,7.0,1.0,9.0,9.0,6.0,,,18-29,University
2011,Labour,0.0,10.0,4.0,,23.0,1.0,True,True,Labour,3.0,4.0,2.0,8.0,0.0,8.0,1.0,0.0,4.0,0.0,18-29,Post-school
2011,Maori,,,,,25.0,0.0,True,True,Labour,3.0,3.0,1.0,9.0,3.0,7.0,7.0,5.0,,,18-29,School
2011,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,,,,,
2011,Maori,,,,,24.0,1.0,,True,,4.0,,1.0,7.0,5.0,10.0,,,,,18-29,School
2011,Labour,0.0,10.0,0.0,,24.0,1.0,True,True,Labour,2.0,3.0,2.0,10.0,0.0,9.0,5.0,0.0,2.0,0.0,18-29,Post-school
2011,Labour,9.0,5.0,8.0,,25.0,1.0,,,Labour,,3.0,2.0,10.0,6.0,6.0,0.0,0.0,4.0,0.0,18-29,Post-school
2011,National,,,,,22.0,1.0,,True,Labour,1.0,1.0,2.0,3.0,9.0,8.0,,2.0,,1.0,18-29,Post-school
2011,,5.0,,,,21.0,0.0,,True,,3.0,5.0,1.0,9.0,9.0,9.0,9.0,9.0,,,18-29,School
2011,Labour,10.0,0.0,5.0,,20.0,1.0,,True,,3.0,5.0,1.0,10.0,1.0,5.0,3.0,1.0,6.0,0.0,18-29,School
2011,Green,10.0,0.0,0.0,,21.0,0.0,,True,,5.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,,18-29,No qualification
2011,Labour,4.0,10.0,0.0,,20.0,1.0,,True,,2.0,2.0,1.0,8.0,1.0,5.0,3.0,2.0,5.0,0.0,18-29,School
2011,Labour,4.0,9.0,4.0,,24.0,0.0,True,True,Labour,7.0,5.0,3.0,7.0,0.0,9.0,3.0,0.0,2.0,0.0,18-29,University
2011,,5.0,,,,19.0,0.0,True,True,,1.0,4.0,1.0,0.0,7.0,4.0,0.0,0.0,,,18-29,School
2011,Green,0.0,10.0,0.0,,23.0,0.0,True,True,,4.0,2.0,2.0,5.0,5.0,6.0,,,0.0,,18-29,Post-school
2011,Green,,,,,18.0,0.0,,True,,4.0,4.0,1.0,5.0,3.0,10.0,5.0,0.0,,,18-29,School
2011,Labour,0.0,10.0,0.0,,24.0,1.0,True,True,Labour,1.0,4.0,2.0,10.0,0.0,10.0,0.0,0.0,3.0,0.0,18-29,Post-school
2011,,,,,,22.0,1.0,,True,,4.0,2.0,1.0,4.0,7.0,7.0,2.0,2.0,,,18-29,School
2011,,5.0,5.0,5.0,,20.0,1.0,,True,,,4.0,0.0,8.0,6.0,5.0,5.0,5.0,5.0,,18-29,No qualification
2011,Labour,5.0,5.0,5.0,,25.0,0.0,,True,Labour,,5.0,1.0,10.0,5.0,7.0,,,5.0,0.0,18-29,School
2011,Labour,,,,,19.0,1.0,,True,,,2.0,1.0,10.0,0.0,6.0,5.0,0.0,,0.0,18-29,School
2011,Labour,,,,,19.0,0.0,True,True,,,2.0,1.0,8.0,0.0,9.0,7.0,0.0,,0.0,18-29,School
2011,,,,,,20.0,1.0,True,True,Labour,1.0,4.0,1.0,8.0,4.0,10.0,,,,,18-29,School
2011,,5.0,,,,23.0,0.0,True,,National,4.0,3.0,1.0,3.0,8.0,1.0,3.0,1.0,,,18-29,School
2011,Labour,1.0,8.0,2.0,,25.0,1.0,True,True,Labour,7.0,2.0,3.0,7.0,3.0,7.0,2.0,0.0,0.0,0.0,18-29,University
2011,,1.0,8.0,2.0,,18.0,1.0,,True,,,3.0,2.0,9.0,1.0,6.0,8.0,1.0,3.0,,18-29,Post-school
2011,,,,,,22.0,1.0,True,True,,5.0,2.0,2.0,8.0,8.0,,,,,,18-29,Post-school
2011,National,6.0,7.0,3.0,,21.0,0.0,True,,,3.0,3.0,2.0,4.0,7.0,5.0,3.0,6.0,3.0,1.0,18-29,Post-school
2011,National,5.0,,,,22.0,1.0,True,,National,2.0,2.0,1.0,0.0,10.0,0.0,0.0,3.0,,1.0,18-29,School
2011,,0.0,0.0,10.0,,20.0,1.0,,True,,3.0,,2.0,,,,,,0.0,,18-29,Post-school
2011,,5.0,1.0,5.0,,19.0,1.0,,True,,,4.0,1.0,9.0,2.0,8.0,5.0,3.0,6.0,,18-29,School
2011,National,6.0,10.0,6.0,,20.0,1.0,,True,,3.0,4.0,1.0,8.0,9.0,8.0,7.0,2.0,9.0,1.0,18-29,School
2011,Labour,7.0,9.0,7.0,,19.0,1.0,True,True,,5.0,3.0,2.0,8.0,4.0,6.0,6.0,5.0,7.0,0.0,18-29,Post-school
2011,,,0.0,10.0,,24.0,1.0,,True,,0.0,5.0,2.0,5.0,0.0,10.0,0.0,0.0,10.0,,18-29,Post-school
2011,National,,,,,24.0,1.0,,True,,3.0,3.0,0.0,5.0,5.0,5.0,,,,1.0,18-29,No qualification
2011,Labour,3.0,9.0,3.0,,25.0,0.0,True,True,Labour,,5.0,2.0,8.0,2.0,8.0,5.0,0.0,2.0,0.0,18-29,Post-school
2011,,,,,,22.0,0.0,,True,,,3.0,,5.0,5.0,5.0,5.0,5.0,,,18-29,
2011,National,6.0,6.0,4.0,,18.0,1.0,True,True,,,3.0,1.0,4.0,9.0,3.0,5.0,5.0,2.0,1.0,18-29,School
2011,Labour,,,,,19.0,1.0,,True,,,4.0,1.0,10.0,2.0,5.0,,,,0.0,18-29,School
2011,Green,7.0,,,,21.0,1.0,,True,,,5.0,1.0,7.0,1.0,10.0,1.0,1.0,10.0,,18-29,School
2011,Green,,2.0,8.0,,24.0,1.0,True,True,Green,3.0,3.0,3.0,8.0,4.0,10.0,,,8.0,,18-29,University
2011,,,,,,24.0,1.0,,True,Labour,,3.0,1.0,7.0,6.0,5.0,5.0,4.0,,,18-29,School
2011,Labour,,,,,18.0,1.0,,True,,,,1.0,10.0,0.0,5.0,5.0,5.0,,0.0,18-29,School
2011,Green,4.0,7.0,3.0,,24.0,1.0,True,True,,,5.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,,18-29,University
2011,Green,,,,,24.0,1.0,,True,Labour,,5.0,3.0,8.0,0.0,10.0,3.0,1.0,,,18-29,University
2011,NZ First,8.0,6.0,10.0,,20.0,1.0,True,True,,,3.0,2.0,8.0,0.0,10.0,10.0,0.0,8.0,,18-29,Post-school
2011,,,,,,19.0,1.0,,True,,,4.0,1.0,,5.0,8.0,,2.0,,,18-29,School
2011,National,,,,,21.0,1.0,,True,National,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,,1.0,18-29,Post-school
2011,Labour,5.0,0.0,,,19.0,1.0,,True,,,5.0,1.0,10.0,0.0,9.0,7.0,8.0,,0.0,18-29,School
2011,,5.0,10.0,5.0,,,,,,Labour,3.0,4.0,1.0,10.0,0.0,,,0.0,5.0,,,School
2011,,5.0,,,,78.0,1.0,,True,Labour,,4.0,1.0,5.0,0.0,10.0,0.0,0.0,10.0,,60+,School
2011,Green,5.0,7.0,3.0,,51.0,1.0,,True,Green,3.0,4.0,2.0,3.0,6.0,10.0,6.0,,3.0,,45-59,Post-school
2011,,,,,,43.0,0.0,True,,,3.0,4.0,1.0,,,,,,,,30-44,School
2011,Green,1.0,10.0,3.0,,54.0,0.0,,True,,4.0,,0.0,5.0,5.0,6.0,4.0,0.0,3.0,,45-59,No qualification
2011,Maori,,,,,81.0,1.0,True,True,,,4.0,1.0,8.0,7.0,9.0,8.0,,,,60+,School
2011,NZ First,,,,,68.0,0.0,,,Labour,4.0,4.0,,8.0,2.0,6.0,7.0,0.0,,,60+,
2011,Maori,5.0,10.0,0.0,,74.0,0.0,,True,NZ First,2.0,4.0,1.0,5.0,5.0,5.0,5.0,0.0,5.0,,60+,School
2011,,9.0,4.0,3.0,,58.0,1.0,,,Labour,4.0,4.0,,5.0,5.0,5.0,1.0,1.0,3.0,,45-59,
2011,,7.0,6.0,9.0,,63.0,0.0,,True,,3.0,3.0,1.0,9.0,6.0,7.0,9.0,4.0,7.0,,60+,School
2011,National,5.0,,,,59.0,1.0,,True,,,3.0,0.0,,,,,,,1.0,45-59,No qualification
2011,NZ First,4.0,3.0,6.0,,62.0,1.0,,True,,1.0,4.0,2.0,8.0,5.0,9.0,9.0,0.0,5.0,,60+,Post-school
2011,,5.0,4.0,5.0,,42.0,0.0,,True,Labour,,4.0,1.0,5.0,4.0,5.0,5.0,4.0,6.0,,30-44,School
2011,Labour,5.0,5.0,5.0,,60.0,1.0,,True,Labour,1.0,4.0,1.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,60+,School
2011,,0.0,,,,62.0,1.0,,True,Labour,3.0,5.0,1.0,10.0,1.0,8.0,1.0,1.0,,,60+,School
2011,Maori,7.0,7.0,6.0,,58.0,0.0,True,True,,7.0,4.0,2.0,0.0,7.0,6.0,1.0,1.0,4.0,,45-59,Post-school
2011,Green,4.0,6.0,4.0,,68.0,1.0,,True,,1.0,4.0,3.0,8.0,7.0,10.0,6.0,1.0,5.0,,60+,University
2011,Maori,10.0,,,,66.0,1.0,,True,Labour,,2.0,,,,,,,,,60+,
2011,Green,2.0,9.0,6.0,,63.0,0.0,True,True,,1.0,4.0,2.0,4.0,0.0,6.0,0.0,0.0,5.0,,60+,Post-school
2011,Labour,,,,,68.0,1.0,,True,,,,0.0,5.0,5.0,5.0,5.0,,,0.0,60+,No qualification
2011,Maori,,,,,42.0,1.0,True,True,,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,,,30-44,School
2011,Labour,5.0,5.0,5.0,,36.0,1.0,,True,Labour,2.0,,0.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,30-44,No qualification
2011,Labour,10.0,0.0,10.0,,39.0,1.0,True,True,Labour,3.0,5.0,1.0,10.0,0.0,9.0,5.0,5.0,10.0,0.0,30-44,School
2011,,5.0,,,,33.0,1.0,True,True,National,2.0,5.0,1.0,5.0,0.0,9.0,1.0,0.0,,,30-44,School
2011,Labour,0.0,10.0,0.0,,31.0,1.0,,True,Labour,3.0,5.0,2.0,10.0,5.0,8.0,6.0,5.0,2.0,0.0,30-44,Post-school
2011,Labour,3.0,10.0,2.0,,38.0,1.0,True,True,Labour,3.0,4.0,3.0,5.0,2.0,8.0,8.0,,5.0,0.0,30-44,University
2011,Green,2.0,7.0,4.0,,31.0,1.0,True,True,Green,5.0,4.0,3.0,4.0,0.0,10.0,3.0,0.0,1.0,,30-44,University
2011,Labour,5.0,0.0,10.0,,44.0,1.0,,True,Labour,,5.0,0.0,10.0,0.0,10.0,10.0,,10.0,0.0,30-44,No qualification
2011,,3.0,9.0,2.0,,37.0,1.0,,True,Labour,4.0,5.0,3.0,6.0,4.0,6.0,6.0,0.0,1.0,,30-44,University
2011,Maori,,,,,38.0,1.0,,True,Labour,3.0,5.0,1.0,6.0,2.0,5.0,,,,,30-44,School
2011,,3.0,10.0,0.0,,35.0,1.0,,True,,3.0,5.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,,30-44,Post-school
2011,NZ First,5.0,5.0,5.0,,46.0,1.0,,True,,1.0,5.0,1.0,3.0,0.0,10.0,10.0,0.0,7.0,,45-59,School
2011,Labour,7.0,7.0,3.0,,38.0,1.0,True,True,Labour,3.0,2.0,3.0,7.0,3.0,6.0,5.0,1.0,5.0,0.0,30-44,University
2011,Green,2.0,10.0,3.0,,,1.0,,True,,3.0,5.0,2.0,7.0,2.0,9.0,1.0,0.0,5.0,,,Post-school
2011,NZ First,3.0,10.0,8.0,,52.0,1.0,True,True,Green,3.0,4.0,2.0,,3.0,9.0,7.0,4.0,3.0,,45-59,Post-school
2011,,,,,,39.0,1.0,,True,,2.0,4.0,1.0,9.0,9.0,10.0,10.0,5.0,,,30-44,School
2011,National,,,,,34.0,1.0,,True,Labour,6.0,2.0,2.0,8.0,6.0,7.0,1.0,2.0,,1.0,30-44,Post-school
2011,,,,,,45.0,0.0,,True,,,5.0,0.0,10.0,0.0,10.0,10.0,0.0,,,45-59,No qualification
2011,Labour,0.0,10.0,5.0,,60.0,0.0,,True,NZ First,,5.0,1.0,10.0,5.0,9.0,8.0,5.0,5.0,0.0,60+,School
2011,Labour,,,,,68.0,0.0,True,True,Labour,,5.0,1.0,,,,,,,0.0,60+,School
2011,Green,6.0,6.0,6.0,,41.0,0.0,True,True,NZ First,2.0,4.0,1.0,5.0,5.0,6.0,6.0,5.0,4.0,,30-44,School
2011,Green,5.0,8.0,5.0,,39.0,0.0,True,True,,7.0,4.0,3.0,4.0,5.0,8.0,2.0,0.0,3.0,,30-44,University
2011,National,10.0,7.0,2.0,,45.0,0.0,,True,National,3.0,2.0,1.0,0.0,10.0,0.0,6.0,0.0,4.0,1.0,45-59,School
2011,National,5.0,1.0,7.0,,41.0,0.0,True,True,National,4.0,2.0,2.0,5.0,8.0,3.0,0.0,0.0,10.0,1.0,30-44,Post-school
2011,NZ First,,,,,70.0,0.0,,True,Labour,,5.0,,10.0,0.0,,10.0,0.0,,,60+,
2011,,6.0,6.0,4.0,,63.0,0.0,True,True,,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,6.0,,60+,School
2011,National,7.0,8.0,2.0,,47.0,0.0,,True,,7.0,2.0,2.0,3.0,7.0,5.0,3.0,3.0,4.0,1.0,45-59,Post-school
2011,Maori,5.0,5.0,,,81.0,0.0,,True,,,1.0,1.0,,10.0,,,,,,60+,School
2011,Green,4.0,6.0,4.0,,32.0,0.0,True,True,Green,7.0,2.0,3.0,4.0,4.0,8.0,1.0,0.0,3.0,,30-44,University
2011,Labour,5.0,,,,31.0,0.0,,True,Labour,1.0,4.0,1.0,10.0,0.0,5.0,5.0,3.0,,0.0,30-44,School
2011,,7.0,10.0,0.0,,54.0,0.0,True,True,,1.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,,45-59,School
2011,National,,,5.0,,79.0,0.0,,True,National,,3.0,,,5.0,,,,,1.0,60+,
2011,Green,3.0,9.0,4.0,,41.0,0.0,True,True,,2.0,4.0,1.0,9.0,2.0,9.0,7.0,0.0,2.0,,30-44,School
2011,National,,,,,48.0,0.0,,True,National,7.0,3.0,2.0,5.0,8.0,5.0,0.0,7.0,,1.0,45-59,Post-school
2011,,,,,,54.0,0.0,,True,,1.0,5.0,2.0,1.0,1.0,7.0,5.0,0.0,,,45-59,Post-school
2011,Labour,5.0,6.0,4.0,,55.0,0.0,True,True,National,3.0,4.0,1.0,8.0,7.0,6.0,8.0,10.0,4.0,0.0,45-59,School
2011,Green,10.0,5.0,0.0,,47.0,0.0,,True,,2.0,4.0,1.0,5.0,8.0,10.0,0.0,0.0,10.0,,45-59,School
2011,,,2.0,3.0,,45.0,0.0,,True,NZ First,,,2.0,4.0,3.0,,,5.0,8.0,,45-59,Post-school
