STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,OECD,OECD,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,3.74,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,OECD_REP,OECD average country,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,4.03,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BRA,Brazil,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,2.74,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BGR,Bulgaria,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,5.26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHN,China (People’s Republic of),GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,2.86,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,5.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,6.53,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ZAF,South Africa,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2008,,3.87,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUS,Australia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.45,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,2.42,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHL,Chile,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,2.99,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,COL,Colombia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CRI,Costa Rica,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.06,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,5.66,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.05,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,6.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.93,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.45,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,2.35,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,5.28,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.6,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.96,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.78,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ITA,Italy,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.69,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,JPN,Japan,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,KOR,Korea,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,7.71,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LVA,Latvia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LTU,Lithuania,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.46,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,MEX,Mexico,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.05,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NLD,Netherlands,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.37,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NZL,New Zealand,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NOR,Norway,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.51,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,POL,Poland,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.84,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,PRT,Portugal,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVK,Slovak Republic,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.05,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVN,Slovenia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,5.26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ESP,Spain,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,5.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SWE,Sweden,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHE,Switzerland,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,2.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,TUR,Türkiye,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.09,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,USA,United States,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EUOECD,European Union countries in OECD,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.87,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,OECD,OECD,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,OECD_REP,OECD average country,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BRA,Brazil,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,2.91,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BGR,Bulgaria,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,4.8,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHN,China (People’s Republic of),GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,2.23,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,5.71,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,5.78,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ZAF,South Africa,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2009,,3.6,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUS,Australia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,3.92,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,3.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,2.34,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,4.86,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHL,Chile,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,2.54,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,COL,Colombia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,2.59,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CRI,Costa Rica,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,2.93,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,4.85,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,3.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,3.36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,GINV,Government investment,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,3.63,,A,Normal value,0,Units,_Z,Not applicable,,
