date,National,Labour,Green,ACT,NZ First,Te Pāti Māori,TOP
2025-01-11,31.894246239499513,31.210137425608597,11.315004279409878,9.685982682408646,6.911182547457354,5.105952766411364,1.676373599362174
2025-01-12,31.900828389336727,31.239481656842525,11.351972058404112,9.676548208381883,6.883405873377975,5.076766555164129,1.672933161566153
2025-01-13,31.908333276242164,31.26669311018245,11.389637909385696,9.669039553040799,6.8545378725001,5.046685084833441,1.6689091282279895
2025-01-14,31.91642276843311,31.292177324854368,11.428019045888288,9.663257875443206,6.82473339128115,5.015620752084428,1.6644630569613728
2025-01-15,31.92480452081898,31.316275081223647,11.467111746819906,9.659029708180814,6.794138879038204,4.983510860606181,1.659738960800128
2025-01-16,31.93322705404734,31.339268199256914,11.50689115457249,9.656203776573584,6.762895297804462,4.950317757674161,1.6548638789102126
2025-01-17,31.932572111407893,31.384483332192442,11.553678792147092,9.64490235210703,6.7301802270099005,4.913479500610065,1.6476827411175088
2025-01-18,31.943698080236032,31.404100281734152,11.592828085813407,9.644468554552963,6.696449297208605,4.880208519994083,1.6426348349297335
2025-01-19,31.953946912949156,31.423975068821605,11.632600958320456,9.644720504487658,6.662538235189614,4.845881947712667,1.6376619714871639
2025-01-20,31.961791545044495,31.449952965667247,11.67041083818237,9.643319896273546,6.623856373755605,4.808768633167953,1.6368250506145132
2025-01-21,31.969723371419203,31.46948655365969,11.710311805896433,9.646073945495838,6.589740084092866,4.772798510347517,1.6313623142459792
2025-01-22,31.976694955664268,31.489524376862484,11.750129879061857,9.649145313790612,6.555607423321689,4.736231843555318,1.6262805311141773
2025-01-23,31.982711902798197,31.51004062371258,11.789639456143812,9.65247582459526,6.521558028568471,4.699271900966786,1.621574404608628
2025-01-24,31.990749047960723,31.527609695856626,11.830549615190638,9.648585248861655,6.489367819356614,4.663707792810351,1.6216568795518675
2025-01-25,31.99553165882026,31.548226312554622,11.869006869113791,9.65065384448896,6.456230938838416,4.627094699084626,1.6185618476216879
